Location,Site,Reef Type ,Management,Current,Depth range,Transect,Genus ,Co-ccurrance,Count
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,1,Pocillopora,B,10
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,1,Porites,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,1,Porites,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,1,Porites,P,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Acropora,B,14
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Acropora,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Acropora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Astreopora,"B, other disease",1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Favites,B,4
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Favites,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Goniastrea,"WS, E",1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Hydnophora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Isopora,B,3
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Leptoria,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montastrea,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montipora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montipora,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montipora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montipora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montipora,P,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Montipora,WS,3
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Platygyra,"B, E",1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Platygyra,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Pocillopora,B,5
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Porites,B,3
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Porites,P,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,2,Stylophora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Acropora,B,19
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Acropora,B,4
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Acropora,WS,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Acropora,WS,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Favites,B,3
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Favites,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Goniastrea,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Goniastrea,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Goniastrea,"WS, E",2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Isopora,B,5
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Isopora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Montastrea,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Montipora,B,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Montipora,WS,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Pocillopora,B,23
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Pocillopora,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Pocillopora,P,1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Porites,"B, P",1
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Porites,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Porites,B,2
NanuyaLailai,NLSRF3,Reef flat,Open,High,Shallow,3,Porites,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Acropora,B,22
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Acropora,B,8
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Acropora,P,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Acropora,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Acropora,"WS, other diseases",1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Favia,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Favites,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Favites,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Goniastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Goniastrea,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Goniastrea,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Goniastrea,WS,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Isopora,B,4
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Isopora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Isopora,P,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Montastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Montastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Montipora,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Montipora,P,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Pavona,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Pocillopora,B,7
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Pocillopora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Porites,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Porites,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Porites,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Porites,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,1,Porites,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Acropora,B,24
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Acropora,B,4
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Acropora,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Favia,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Favites,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Goniastrea,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Goniastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Goniastrea,WS,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Isopora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Isopora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Isopora,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Montastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Montastrea,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Montipora,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Montipora,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Montipora,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Platygyra,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Pocillopora,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Porites,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Porites,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Porites,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Porites,"P, other diseases",1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,2,Porites,WS,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Acropora,B,6
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Acropora,B,8
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Acropora,P,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Acropora,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Favia,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Favites,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Favites,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Hydnophora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Hydnophora,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Isopora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Montastrea,B,2
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Montastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Montastrea,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Montipora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Montipora,B,3
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Pocillopora,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Porites,B,4
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Porites,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Porites,B,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Porites,P,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Porites,WS,1
NanuyaLailai,NLSRF4,Reef flat,Open,Low,Shallow,3,Porites,WS,3
